Submerged Aquatic Vegetation Monitoring Effort,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,40,1,0.31,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.94,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,40,2,0.33,,,,,,,,NV,0.91,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,40,3,0.3,,,,,,,,NV,0.88,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,50,1,0.32,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,50,2,0.34,,,,,,,,NV,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,50,3,0.3,,,,,,,,NV,0.97,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,60,1,0.32,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,60,2,0.25,,,,,,,,NV,0.97,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,60,3,0.34,,,,,,,,NV,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,10,1,0.44,0.63,1322,1272,6.85,27,5.8,74,NV,1.01,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,10,2,0.43,,,,,,,,NV,1,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,10,3,0.39,,,,,,,,NV,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,20,1,0.36,0.63,1322,1272,6.85,27,5.8,74,NV,1.27,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,20,2,0.37,,,,,,,,NV,1.26,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,20,3,0.35,,,,,,,,NV,1.34,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,30,1,0.35,0.63,1322,1272,6.85,27,5.8,74,NV,1.22,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,30,2,0.32,,,,,,,,NV,1.25,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,30,3,0.3,,,,,,,,NV,1.24,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,40,1,0.33,0.63,1322,1272,6.85,27,5.8,74,NV,1.19,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,40,2,0.38,,,,,,,,NV,1.2,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,40,3,0.37,,,,,,,,NV,1.19,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,50,1,0.32,0.63,1322,1272,6.85,27,5.8,74,NV,1.28,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,50,2,0.29,,,,,,,,NV,1.3,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,50,3,0.27,,,,,,,,NV,1.24,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,60,1,0.33,0.63,1322,1272,6.85,27,5.8,74,NV,1.23,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,60,2,0.31,,,,,,,,NV,1.3,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC1,60,3,0.31,,,,,,,,NV,1.29,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,10,1,0.35,0.54,1149,1201,7.75,26.9,6.1,76,NV,1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,10,2,0.41,,,,,,,,NV,1,1.8,0,0,0,0,,0,19.35483870967742,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,10,3,0.37,,,,,,,,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,20,1,0.39,0.54,1149,1201,7.75,26.9,6.1,76,NV,0.95,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,20,2,0.35,,,,,,,,NV,0.98,3.6,0,0,0,0,,0,38.70967741935484,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,20,3,0.37,,,,,,,,NV,1,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,30,1,0.38,0.54,1149,1201,7.75,26.9,6.1,76,NV,0.94,4.2,0,0,0,0,,0,45.16129032258065,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,30,2,0.35,,,,,,,,NV,0.95,6.4,0,0,0.0892,0,,0,68.81720430107528,0,0,0.9591397849462365
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,30,3,0.32,,,,,,,,NV,0.96,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,40,1,0.42,0.54,1149,1201,7.75,26.9,6.1,76,NV,1,4.6,0,0,0,0,,0,49.46236559139785,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,40,2,0.4,,,,,,,,NV,0.91,5.6,0,0,0,0,,0,60.21505376344086,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,40,3,0.43,,,,,,,,NV,0.94,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,50,1,0.41,0.54,1149,1201,7.75,26.9,6.1,76,NV,0.96,5.6,0,0,0,0,,0,60.21505376344086,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,50,2,0.42,,,,,,,,NV,0.94,6.4,0,0,0,0,,0,68.81720430107528,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,50,3,0.4,,,,,,,,NV,0.96,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,60,1,0.37,0.54,1149,1201,7.75,26.9,6.1,76,NV,0.94,4.68,0,0,0,0,,0,50.32258064516129,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,60,2,0.35,,,,,,,,NV,0.96,2.28,0,0,0,0,,0,24.516129032258064,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC2,60,3,0.34,,,,,,,,NV,0.93,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,10,1,0.26,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,0.82,0.88,0,0,0,0,,0,9.46236559139785,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,10,2,0.22,,,,,,,,NV,0.8,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,10,3,0.2,,,,,,,,NV,0.75,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,20,1,0.21,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,0.8,1.2,0,0,0.4014,0,,0,12.903225806451612,0,0,4.316129032258064
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,20,2,0.24,,,,,,,,NV,0.78,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,20,3,0.25,,,,,,,,NV,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,30,1,0.22,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,0.81,1,0,0,0,0,,0,10.75268817204301,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,30,2,0.23,,,,,,,,NV,0.8,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,30,3,0.21,,,,,,,,NV,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,40,1,0.27,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,0.79,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,40,2,0.2,,,,,,,,NV,0.78,0.2,0,0,0.0892,0,,0,2.1505376344086025,0,0,0.9591397849462365
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,40,3,0.25,,,,,,,,NV,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,50,1,0.25,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,1.15,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,50,2,0.25,,,,,,,,NV,1.29,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,50,3,0.18,,,,,,,,NV,1.28,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,60,1,0.28,0.08,169.5,174.8,6.54,24.8,5.3,64,NV,0.84,1.6,0,0,0.1338,0,,0,17.20430107526882,0,0,1.4387096774193548
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,60,2,0.22,,,,,,,,NV,0.83,1.6,0,0.0604,0.3568,0,,0,17.20430107526882,0,0.6494623655913979,3.836559139784946
OPC,2010-08-13 00:00:00,2010,Aug,OPC3,60,3,0.22,,,,,,,,NV,0.81,0,0,0,0,0,,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,10,1,,,,,,,,,,,0.244,0,0,0,0,0,0.01,2.6236559139784945,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,20,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,40,1,,,,,,,,,,,0.01,0,0,0.025,0.01,0,0,0.10752688172043011,0,0,0.2688172043010753
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,50,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,10,1,,,,,,,,,,,0.385,0,0,0,0,0,0,4.139784946236559,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,20,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,40,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-17 00:00:00,2015,Jun,OPCC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,10,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,20,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,30,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,50,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,10,1,,,,,,,,,,,1.318,0,0,0,0,0,0,14.17204301075269,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,20,1,,,,,,,,,,,5.469,0,0,0,0,0,0,58.80645161290323,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,30,1,,,,,,,,,,,3.444,0,0,0,0,0,0,37.03225806451613,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,40,1,,,,,,,,,,,10.196,0,0,0,0,0,0,109.63440860215053,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,50,1,,,,,,,,,,,8.156,0,0,0,0,0,0,87.6989247311828,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,60,1,,,,,,,,,,,5.981,0,0,0,0,0,0,64.31182795698925,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-15 00:00:00,2015,Jun,OPC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,10,1,,,,,,,,,,,12.767,0,0,0,0,0.01,0,137.27956989247312,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,20,1,,,,,,,,,,,6.545,0,0,0,0,0,0,70.3763440860215,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,30,1,,,,,,,,,,,3.254,0,0,0,0,0,0,34.98924731182796,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,40,1,,,,,,,,,,,1.976,0,0,0,0,0.01,0,21.247311827956988,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,50,1,,,,,,,,,,,3.772,0,0,0,0,0,0,40.55913978494623,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,60,1,,,,,,,,,,,3.406,0,0,0,0,0,0,36.623655913978496,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-06-16 00:00:00,2015,Jun,OPC3,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,10,1,,,,,,,,,,,5.061,0,0,0.01,0,0,0,54.41935483870968,0,0,0.10752688172043011
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,20,1,,,,,,,,,,,0.762,0,0,0,0,0,0,8.193548387096774,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,40,1,,,,,,,,,,,0.021,0,0,0,0,0,0,0.22580645161290325,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,60,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,10,1,,,,,,,,,,,0.705,0,0,0,0,0,0,7.580645161290322,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,20,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-27 00:00:00,2015,Aug,OPCC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,10,1,,,,,,,,,,,3.536,0,0,0,0,0,0,38.02150537634409,0,0,0
