Component,Date,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
OPC,2011-08-09,2011,AUG,,,OPC2,50,1,,180,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,50,2,,100,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,50,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC2,60,1,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC2,60,2,,160,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,60,3,,240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,15:45:00,Incoming: High at 17:30,OPC3,10,1,0.81,25,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,10,2,0.82,90,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,10,3,0.83,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,20,1,,330,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,20,2,,290,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,20,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,30,1,,390,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,30,2,,290,,,12.0,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,30,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,40,1,,325,,,2.0,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,40,2,,200,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,40,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,50,1,0.68,440,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,50,2,0.72,490,0.0,0.0,2.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPC3,50,3,0.65,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC3,60,1,0.77,220,8.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,60,2,0.76,150,0.0,0.0,27.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC3,60,3,0.76,,,,,,,,,,
OPC,2011-08-09,2011,AUG,13:25:00,Low Tide,OPCC1,10,1,0.52,145,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC1,10,2,0.5,140,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0
OPC,2011-08-09,2011,AUG,,,OPCC1,10,3,0.49,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC1,20,1,0.63,75,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,20,2,0.59,20,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,20,3,0.6,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC1,30,1,0.7,30,3.5,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,30,2,0.71,12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC1,30,3,0.7,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC1,40,1,0.77,37,0.0,0.0,15.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,40,2,0.79,135,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,40,3,0.81,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC1,50,1,0.83,260,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,50,2,0.8,60,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0
OPC,2011-08-09,2011,AUG,,,OPCC1,50,3,0.81,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC1,60,1,0.85,80,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC1,60,2,0.85,80,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPCC1,60,3,0.87,,,,,,,,,,
OPC,2011-08-09,2011,AUG,11:45:00,Outgoing- Low at 13:00,OPCC2,10,1,,340,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,10,2,,440,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,10,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC2,20,1,,380,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,20,2,,400,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,20,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC2,30,1,0.68,130,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,30,2,0.68,240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,30,3,0.69,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC2,40,1,0.52,25,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,40,2,0.56,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,40,3,0.47,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC2,50,1,0.34,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,50,2,0.36,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,50,3,0.36,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPCC2,60,1,0.4,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,60,2,0.35,13,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPCC2,60,3,0.4,,,,,,,,,,
OPC,2011-10-13,2011,OCT ,11:15:00,Outgoing low @ 3:30 pm,OPC1,10,1,0.61,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,10,2,0.62,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,10,3,0.62,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC1,20,1,0.65,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,20,2,0.65,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,20,3,0.69,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC1,30,1,0.67,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,30,2,0.72,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,30,3,0.67,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC1,40,1,0.68,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,40,2,0.72,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,40,3,0.68,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC1,50,1,0.64,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,50,2,0.68,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,50,3,0.7,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC1,60,1,0.73,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,60,2,0.71,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC1,60,3,0.69,,,,,,,,,,
OPC,2011-10-13,2011,OCT,08:50:00,Incoming (high @ 9:15),OPC2,10,1,0.72,95,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,10,2,0.72,65,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,10,3,0.75,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC2,20,1,0.7,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,20,2,0.7,90,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,20,3,0.71,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC2,30,1,0.7,110,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,30,2,0.7,125,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,30,3,0.72,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC2,40,1,0.72,60,0.0,0.0,5.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,40,2,0.79,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,40,3,0.79,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC2,50,1,0.81,65,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,50,2,0.85,5,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,50,3,0.89,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC2,60,1,0.69,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,60,2,0.71,23,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC2,60,3,0.75,,,,,,,,,,
OPC,2011-10-13,2011,OCT,07:50:00,Incoming (high @ 9:15),OPC3,10,1,0.5,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,10,2,0.49,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,10,3,0.45,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,20,1,0.57,2,0.0,0.0,25.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,20,2,0.57,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,20,3,0.53,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,30,1,0.57,2,0.0,0.0,6.5,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,30,2,0.57,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,30,3,0.59,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,40,1,0.59,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,40,2,0.46,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,40,3,0.53,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,50,1,0.5,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,50,2,0.51,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,50,3,0.51,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPC3,60,1,0.54,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,60,2,0.54,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPC3,60,3,0.55,,,,,,,,,,
OPC,2011-10-13,2011,OCT,13:25:00,Outgoing (low at 15:30),OPCC1,10,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,10,2,0.45,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,10,3,0.44,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC1,20,1,0.4,12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,20,2,0.4,8,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,20,3,0.42,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC1,30,1,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,30,2,0.39,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,30,3,0.38,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC1,40,1,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,40,2,0.38,3,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,40,3,0.42,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC1,50,1,0.45,4,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,50,2,0.44,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,50,3,0.5,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC1,60,1,0.45,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,60,2,0.49,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC1,60,3,0.45,,,,,,,,,,
OPC,2011-10-13,2011,OCT,12:00:00,Outgoing (low at 15:30),OPCC2,10,1,0.54,280,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,10,2,0.51,240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,10,3,0.51,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC2,20,1,0.5,80,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,20,2,0.55,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,20,3,0.49,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC2,30,1,0.59,40,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,30,2,0.59,20,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,30,3,0.56,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC2,40,1,0.62,17,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,40,2,0.62,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,40,3,0.57,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC2,50,1,0.59,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,50,2,0.59,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,50,3,0.62,,,,,,,,,,
OPC,2011-10-13,2011,OCT,,,OPCC2,60,1,0.6,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,60,2,0.62,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-10-13,2011,OCT,,,OPCC2,60,3,0.6,,,,,,,,,,
OPC,2013-06-11,2013,JUN,11:50am,high tide @ 10:45am,OPC1,10,1,0.1,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,10,2,0.12,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,10,3,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,20,1,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,20,2,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,20,3,0.1,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,30,1,0.12,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,30,2,0.12,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,30,3,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,40,1,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,40,2,0.12,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,40,3,0.13,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,50,1,0.11,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,50,2,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,50,3,0.11,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,60,1,0.13,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,60,2,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC1,60,3,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,9:30am,Incoming high @ 10:45,OPC2,10,1,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,10,2,0.14,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,10,3,0.13,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,20,1,0.11,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,20,2,0.1,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,20,3,0.13,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,30,1,0.1,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,30,2,0.12,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,30,3,0.11,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,40,1,0.12,14,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,40,2,0.12,15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,40,3,0.13,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,50,1,0.14,26,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,50,2,0.15,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,50,3,0.13,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,60,1,0.1,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,60,2,0.11,25,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC2,60,3,0.1,11,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,10:50AM,high tide @ 10:45am,OPC3,10,1,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,10,2,0.16,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,10,3,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,20,1,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,20,2,0.16,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,20,3,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,30,1,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,30,2,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,30,3,0.14,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,40,1,0.13,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,40,2,0.16,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,40,3,0.14,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,50,1,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,50,2,0.16,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,50,3,0.16,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,60,1,0.16,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,60,2,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPC3,60,3,0.15,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,13:20:00,high tide @ 10:45am,OPCC1,10,1,0.22,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,10,2,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,10,3,0.21,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,20,1,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,20,2,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,20,3,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,30,1,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,30,2,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,30,3,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,40,1,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,40,2,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,40,3,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,50,1,0.23,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,50,2,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,50,3,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,60,1,0.23,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,60,2,0.24,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC1,60,3,0.21,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,12:45PM,high tide @ 10:45am,OPCC2,10,1,0.2,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,10,2,0.22,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,10,3,0.2,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,20,1,0.22,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,20,2,0.21,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,20,3,0.23,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
